id,name,long_name,nationality,age,overall,potential,growth,club,contract,contract_type,contract_start_year,contract_end_year,positions,primary_position,preferred_foot,best_position,height_cm,weight_kg,value_eur,wage_eur,release_clause_eur,weak_foot,skill_moves,international_reputation,hits,joined_date,value_per_overall
254131,M. Miranda,Matías Miranda,Argentina,20,56,69,13,Gimnasia y Esgrima La Plata,2019 ~ 2022,active,2019,2022,"CAM, LM",CAM,Left,CAM,174,65,350000,2000,353000,3,3,1,,2019-08-27,6250.0
254643,Z. Bailey,Zico Bailey,United States,19,56,72,16,FC Cincinnati,2019 ~ 2021,active,2019,2021,RB,RB,Right,RB,170,60,350000,650,374000,2,2,1,,2019-12-12,6250.0
255662,C. Espinola,Carlos Niño Espinola,Paraguay,20,56,64,8,Nacional Asunción,2020 ~ 2021,active,2020,2021,CB,CB,Right,CB,172,65,300000,500,282000,3,2,1,,2020-01-01,5357.14
256436,E. Tangvik,Erland Tangvik,Norway,22,56,63,7,Djurgårdens IF,2020 ~ 2020,active,2020,2020,GK,GK,Right,GK,186,80,250000,850,145000,3,1,1,,2020-02-15,4464.29
255411,B. Duke,Bryce Duke,United States,19,56,74,18,Los Angeles FC,2020 ~ 2024,active,2020,2024,"CM, CAM",CM,Right,CAM,170,66,375000,800,404000,2,2,1,,2020-01-25,6696.43
255935,J. Gamboa,Juan Gamboa,Mexico,19,56,72,16,Deportivo Toluca,2020 ~ 2022,active,2020,2022,"RM, LM",RM,Right,CM,169,58,375000,2000,442000,3,2,1,,2020-01-01,6696.43
256951,S. Ashford,Sam Ashford,England,24,56,59,3,Crawley Town,2020 ~ 2022,active,2020,2022,"LW, ST",LW,Left,ST,175,75,200000,2000,201000,3,2,1,,2020-06-23,3571.43
257944,L. Zjawiński,Łukasz Zjawiński,Poland,18,56,72,16,Stal Mielec,2020 ~ 2023,active,2020,2023,ST,ST,Right,ST,190,83,375000,500,375000,2,2,1,,2020-08-08,6696.43
258748,C. Chukwuemeka,Caleb Chukwuemeka,England,18,56,74,18,Northampton Town,2020 ~ 2021,active,2020,2021,"ST, RW, LW",ST,Right,RM,190,70,375000,900,451000,3,2,1,,2020-02-03,6696.43
225935,S. Shamal,Steve Shamal,France,24,56,63,7,Stade Malherbe Caen,2020 ~ 2023,active,2020,2023,ST,ST,Right,ST,181,73,300000,1000,260000,3,3,1,,2020-10-06,5357.14
257191,A. Stach,Anton Stach,Germany,21,56,66,10,SpVgg Greuther Fürth,2020 ~ 2023,active,2020,2023,"CAM, CM",CAM,Right,CAM,192,90,325000,1000,263000,3,2,1,,2020-07-01,5803.57
257679,B. Mruk,Bartłomiej Mruk,Poland,18,56,73,17,Pogoń Szczecin,2020 ~ 2023,active,2020,2023,CB,CB,Left,CB,184,75,350000,500,336000,3,2,1,,2020-07-26,6250.0
254121,C. Cresswell,Charlie Cresswell,England,17,56,71,15,Leeds United,2019 ~ 2022,active,2019,2022,CB,CB,Right,CB,191,80,300000,550,446000,3,2,1,,2019-09-24,5357.14
252856,T. Pawlson,Tommy Pawlson,Australia,19,56,74,18,Melbourne Victory,2020 ~ 2024,active,2020,2024,"LW, ST",LW,Left,ST,182,75,375000,1000,356000,3,4,1,,2020-10-01,6696.43
256696,D. Ghindovean,Darius Ghindovean,Romania,18,56,68,12,MSV Duisburg,2020 ~ 2021,active,2020,2021,"CAM, RM",CAM,Right,CAM,181,78,325000,500,248000,3,2,1,,2020-05-25,5803.57
256441,V. Pizarro,Vicente Pizarro,Chile,17,56,70,14,Colo-Colo,2020 ~ 2024,active,2020,2024,"CDM, CM",CDM,Left,CDM,172,67,300000,500,344000,3,2,1,,2020-01-01,5357.14
253371,T. Schlitter,Tom Schlitter,Germany,18,56,68,12,1. FC Magdeburg,2019 ~ 2021,active,2019,2021,GK,GK,Right,GK,180,68,300000,500,198000,4,1,1,,2019-09-13,5357.14
256443,J. Rojas,Jeyson Rojas,Chile,18,56,67,11,Colo-Colo,2020 ~ 2024,active,2020,2024,CB,CB,Right,CB,185,73,275000,500,208000,4,2,1,,2020-01-01,4910.71
251581,C. Gustafsson,Carl Gustafsson,Sweden,20,56,69,13,Kalmar FF,2019 ~ 2022,active,2019,2022,CM,CM,Right,CAM,182,77,350000,600,319000,3,2,1,,2019-07-05,6250.0
255940,S. Mørk,Sander Risan Mørk,Norway,19,56,67,11,Sandefjord Fotball,2019 ~ 2021,active,2019,2021,"CM, CDM",CM,Right,CAM,185,78,300000,500,218000,2,2,1,,2019-01-01,5357.14
252093,P. Flottmann,Patrick Flottmann,Australia,23,56,64,8,Sydney FC,2019 ~ 2021,active,2019,2021,CB,CB,Right,CB,191,85,300000,1000,174000,2,2,1,,2019-07-24,5357.14
255933,R. Martínez,Román Martínez,Mexico,17,56,74,18,Club América,2020 ~ 2022,active,2020,2022,ST,ST,Right,ST,180,83,350000,1000,419000,3,2,1,,2020-01-01,6250.0
257981,J. Niewiadomski,Jakub Niewiadomski,Poland,18,56,72,16,Lech Poznań,2020 ~ 2022,active,2020,2022,LB,LB,Left,LB,183,75,350000,500,344000,2,2,1,,2020-02-26,6250.0
216511,M. Raimondo-Metzger,Marco Raimondo-Metzger,Germany,28,56,56,0,Türkgücü München,2020 ~ 2021,active,2020,2021,CB,CB,Right,CB,187,85,120000,900,116000,4,2,1,,2020-07-01,2142.86
257215,A. Kabashi,Arian Kabashi,Kosovo,23,56,65,9,FC Sion,2020 ~ 2020,active,2020,2020,"CB, RB",CB,Right,CB,181,78,300000,4000,215000,3,2,1,,2020-06-20,5357.14
149697,M. McChrystal,Mark McChrystal,Northern Ireland,36,56,56,0,Derry City,2019 ~ 2020,active,2019,2020,CB,CB,Left,CB,185,86,25000,500,31000,2,2,1,,2019-07-04,446.43
233668,Zhang Yan,Yan Zhang,China PR,23,56,65,9,Jiangsu Suning FC,2018 ~ 2022,active,2018,2022,GK,GK,Right,GK,184,78,275000,2000,193000,2,1,1,,2018-07-13,4910.71
251844,A. Popa,Albert Popa,Romania,21,56,69,13,Gaz Metan Mediaş,2019 ~ 2021,active,2019,2021,GK,GK,Right,GK,182,79,300000,900,277000,3,1,1,,2019-07-01,5357.14
242857,Yun Ji Hyeok,Ji Hyeok Yun,Korea Republic,22,56,65,9,Jeonbuk Hyundai Motors,2018 ~ 2023,active,2018,2023,CB,CB,Right,CB,190,85,300000,1000,195000,3,2,1,,2018-01-05,5357.14
258796,L. Miguel,Leonel Miguel,Netherlands,19,56,71,15,FC Groningen,2018 ~ 2021,active,2018,2021,CB,CB,Right,CB,180,75,325000,850,374000,3,2,1,,2018-05-09,5803.57
247467,G. Avila,Gastón Avila,Argentina,18,56,76,20,Boca Juniors,2019 ~ 2022,active,2019,2022,CB,CB,Left,CB,182,75,375000,700,408000,3,2,1,,2019-01-01,6696.43
255980,J. Kabia,Jaze Kabia,Republic of Ireland,19,56,68,12,Shelbourne FC,2019 ~ 2020,active,2019,2020,"RM, ST",RM,Right,ST,175,65,350000,500,280000,4,2,1,,2019-07-01,6250.0
254945,N. Dávila,Nicolás Dávila,Ecuador,24,56,61,5,El Nacional,2020 ~ 2024,active,2020,2024,CM,CM,Right,CAM,176,70,210000,500,267000,2,3,1,,2020-01-03,3750.0
254940,R. Spenhay,Richard Spenhay,Bolivia,22,56,64,8,Club Blooming,2020 ~ 2024,active,2020,2024,CM,CM,Right,CAM,168,64,325000,500,306000,3,2,1,,2020-01-01,5803.57
255708,S. Pozo,Samuel Pozo,Bolivia,22,56,62,6,Oriente Petrolero,2020 ~ 2024,active,2020,2024,"CM, CDM",CM,Right,CM,170,65,230000,500,282000,3,2,1,,2020-01-01,4107.14
258012,N. Kotin,Nikita Kotin,Russia,17,56,72,16,PFC CSKA Moscow,2020 ~ 2023,active,2020,2023,CB,CB,Left,CB,189,75,325000,500,378000,3,2,1,,2020-01-31,5803.57
242141,S. Lippert,Sören Lippert,Germany,20,56,68,12,VfB Lübeck,2019 ~ 2022,active,2019,2022,CB,CB,Right,CB,193,81,325000,500,248000,3,2,1,,2019-07-01,5803.57
254941,L. Casiani,Luis Casiani,Venezuela,18,56,71,15,Caracas FC,2020 ~ 2024,active,2020,2024,RB,RB,Right,RB,175,70,325000,500,472000,2,2,1,,2020-01-01,5803.57
256222,M. Jensen,Magnus R. Jensen,Denmark,23,56,64,8,AC Horsens,2020 ~ 2023,active,2020,2023,CB,CB,Right,CB,195,85,300000,2000,174000,2,2,1,,2020-01-01,5357.14
222432,Feng Gang,Gang Feng,China PR,27,56,57,1,Hebei China Fortune FC,2018 ~ 2021,active,2018,2021,CM,CM,Right,CM,176,62,160000,2000,163000,3,2,1,,2018-02-27,2857.14
247520,E. Petignat,Esteban Petignat,Switzerland,20,56,73,17,BSC Young Boys,2019 ~ 2022,active,2019,2022,CDM,CDM,Right,CB,177,70,350000,2000,404000,3,2,1,,2019-01-30,6250.0
253153,S. Sutton,Sam Sutton,New Zealand,18,56,69,13,Wellington Phoenix,2019 ~ 2020,active,2019,2020,"CAM, CM",CAM,Right,RM,175,71,325000,500,300000,3,2,1,,2019-07-01,5803.57
255969,A. Al Hamlawi,Assad Al Hamlawi,Sweden,19,56,68,12,Helsingborgs IF,2020 ~ 2023,active,2020,2023,ST,ST,Right,ST,180,75,350000,500,232000,2,2,1,,2020-01-01,6250.0
253401,H. Van der Saag,Harry Van der Saag,Australia,20,56,69,13,Sydney FC,2019 ~ 2022,active,2019,2022,RB,RB,Right,CB,180,73,325000,1000,300000,2,2,1,,2019-09-03,5803.57
240867,A. Alese,Ajibola Alese,England,19,56,69,13,West Ham United,2018 ~ 2021,active,2018,2021,"CB, LB",CB,Left,CB,185,70,325000,3000,404000,3,2,1,,2018-07-04,5803.57
258776,C. Barker,Charlie Barker,England,17,56,73,17,Charlton Athletic,2020 ~ 2023,active,2020,2023,RB,RB,Right,RB,180,70,350000,500,380000,2,2,1,,2020-09-01,6250.0
257508,S. Roughan,Sean Roughan,Republic of Ireland,17,56,76,20,Lincoln City,2020 ~ 2023,active,2020,2023,"CB, LB",CB,Left,CB,183,73,375000,500,468000,3,2,1,,2020-07-23,6696.43
211160,M. Awadh,Mohannad Awadh,Saudi Arabia,28,56,56,0,Al Fayha,2019 ~ 2024,active,2019,2024,"CAM, CM",CAM,Left,LM,168,68,140000,4000,149000,3,2,1,,2019-08-10,2500.0
251605,Lee Si Heon,Si Heon Lee,Korea Republic,22,56,64,8,Jeonbuk Hyundai Motors,2019 ~ 2024,active,2019,2024,LW,LW,Right,RM,177,67,325000,2000,195000,3,2,1,,2019-07-01,5803.57
248774,J. Mellish,Jon Mellish,England,22,56,65,9,Carlisle United,2019 ~ 2022,active,2019,2022,"CM, CB",CM,Left,CDM,188,73,325000,2000,273000,3,2,1,,2019-07-01,5803.57
253383,K. Yengi,Kusini Yengi,Australia,21,56,67,11,Adelaide United,2019 ~ 2020,active,2019,2020,"RW, ST",RW,Right,RM,176,70,325000,750,232000,4,2,1,,2019-09-16,5803.57
255690,Y. Takahashi,Yusho Takahashi,Japan,18,56,73,17,Oita Trinita,2020 ~ 2021,active,2020,2021,CB,CB,Left,CB,189,70,350000,500,319000,4,2,1,,2020-01-04,6250.0
258506,C. Chaminade,Corentin Chaminade,France,20,56,63,7,Pau FC,2020 ~ 2021,active,2020,2021,CB,CB,Right,CB,192,75,250000,650,234000,2,2,1,,2020-08-27,4464.29
242906,E. Twumasi,Ema Twumasi,Ghana,23,56,65,9,FC Dallas,2018 ~ 2023,active,2018,2023,LW,LW,Right,LW,173,77,325000,1000,238000,3,3,1,,2018-01-19,5803.57
233945,Wu Wei,Wei Wu,China PR,23,56,60,4,Dalian YiFang FC,2020 ~ 2022,active,2020,2022,"CDM, CB, CM",CDM,Right,CDM,182,72,190000,2000,179000,3,2,1,,2020-02-07,3392.86
254155,C. Menacho,Clody Menacho,Bolivia,18,56,71,15,Club Blooming,2019 ~ 2024,active,2019,2024,CM,CM,Right,CAM,177,72,325000,500,500000,3,2,1,,2019-01-01,5803.57
242994,K. Kesgin,Kerem Kesgin,Turkey,19,56,72,16,Sivasspor,2020 ~ 2023,active,2020,2023,CM,CM,Right,CAM,177,76,375000,2000,499000,2,2,1,,2020-08-30,6696.43
234988,M. Al Saeed,Mohammed Al Saeed,Saudi Arabia,23,56,65,9,Al Fateh,2016 ~ 2022,active,2016,2022,"LM, LB",LM,Left,LM,175,71,325000,4000,259000,3,3,1,,2016-07-01,5803.57
251689,N. Lang,Niklas Lang,Germany,18,56,76,20,TSV 1860 München,2019 ~ 2021,active,2019,2021,"CB, CDM",CB,Right,CB,185,77,375000,500,417000,4,2,1,,2019-12-21,6696.43
251945,A. Hasanally,Andre Hasanally,England,18,56,74,18,Colchester United,2018 ~ 2022,active,2018,2022,CAM,CAM,Right,CAM,165,60,350000,950,451000,3,2,1,,2018-07-01,6250.0
245034,Tian Xin,Xin Tian,China PR,22,56,67,11,Shandong Luneng TaiShan FC,2018 ~ 2023,active,2018,2023,"RM, ST",RM,Right,RM,178,69,325000,3000,270000,3,3,1,,2018-07-13,5803.57
253996,T. Burey,Tyler Burey,England,19,56,73,17,Millwall,2019 ~ 2024,active,2019,2024,"LW, RW, CAM",LW,Right,CAM,187,74,375000,2000,480000,3,2,1,,2019-07-01,6696.43
233262,A. Rawls,Andre Rawls,United States,28,56,59,3,Colorado Rapids,2019 ~ 2020,active,2019,2020,GK,GK,Right,GK,188,83,130000,1000,122000,2,1,1,,2019-02-12,2321.43
247598,T. McCabe,Tommy McCabe,United States,22,56,66,10,FC Cincinnati,2019 ~ 2021,active,2019,2021,CDM,CDM,Right,CAM,178,77,300000,1000,215000,3,2,1,,2019-02-06,5357.14
253999,D. Moss,Dan Moss,England,19,56,71,15,Millwall,2019 ~ 2021,active,2019,2021,"CB, RB",CB,Right,CB,180,60,325000,1000,455000,3,2,1,,2019-06-24,5803.57
254767,K. Serna,Kevin Serna,Colombia,22,56,62,6,Sportivo Luqueño,2019 ~ 2024,active,2019,2024,ST,ST,Left,LW,174,70,230000,500,306000,3,2,1,,2019-01-01,4107.14
233011,Jeong Chi In,Chi In Jeong,Korea Republic,22,56,64,8,Daegu FC,2016 ~ 2023,active,2016,2023,LW,LW,Right,ST,182,71,325000,1000,189000,3,2,1,,2016-01-05,5803.57
227545,T. Ryan,Tadhg Ryan,Republic of Ireland,23,56,62,6,Waterford FC,2020 ~ 2020,active,2020,2020,GK,GK,Right,GK,181,74,180000,500,158000,2,1,1,,2020-01-04,3214.29
250931,P. Osterhage,Patrick Osterhage,Germany,20,56,71,15,Borussia Dortmund,2019 ~ 2021,active,2019,2021,"CM, CDM",CM,Left,CAM,183,73,350000,6000,465000,3,3,1,,2019-07-01,6250.0
236340,A. Haqawi,Ayil Haqawi,Saudi Arabia,25,56,59,3,Damac FC,2020 ~ 2023,active,2020,2023,LB,LB,Left,LB,170,65,170000,3000,173000,2,3,1,,2020-09-25,3035.71
252980,A. Peña,Aldair Peña,Venezuela,19,56,71,15,Estudiantes de Mérida,2019 ~ 2020,active,2019,2020,GK,GK,Right,GK,179,64,300000,500,444000,2,1,1,,2019-07-01,5357.14
235061,O. Al Sunain,Omar Al Sunain,Saudi Arabia,25,56,60,4,Ettifaq FC,2013 ~ 2023,active,2013,2023,RB,RB,Right,RB,169,71,180000,4000,173000,3,2,1,,2013-07-01,3214.29
254774,J. Domínguez,Javier Domínguez,Paraguay,20,56,66,10,Sportivo Luqueño,2019 ~ 2024,active,2019,2024,CM,CM,Right,CM,178,76,300000,500,329000,3,2,1,,2019-01-01,5357.14
251170,L. Sinayoko,Lassine Sinayoko,France,20,56,71,15,AJ Auxerre,2019 ~ 2024,active,2019,2024,ST,ST,Right,ST,186,81,350000,1000,485000,3,2,1,,2019-06-18,6250.0
253573,D. Navarro,Diego Navarro,Bolivia,27,56,57,1,Nacional Potosí,2019 ~ 2024,active,2019,2024,"CM, CAM",CM,Right,CAM,179,66,160000,500,223000,3,2,1,,2019-01-01,2857.14
257534,C. Palmer,Cole Palmer,England,18,56,77,21,Manchester City,2018 ~ 2024,active,2018,2024,CAM,CAM,Left,CAM,175,70,450000,5000,570000,3,2,1,,2018-07-01,8035.71
255621,D. Rooney,Dayle Rooney,Republic of Ireland,22,56,64,8,Shelbourne FC,2015 ~ 2021,active,2015,2021,"LM, LW",LM,Left,LM,179,74,325000,500,228000,2,2,1,,2015-06-23,5803.57
246987,C. Kearns,Conor Kearns,Republic of Ireland,22,56,68,12,St. Patrick's Athletic,2019 ~ 2020,active,2019,2020,GK,GK,Right,GK,188,76,300000,500,228000,1,1,1,,2019-12-01,5357.14
254766,L. Ibarra,Luis Ibarra,Paraguay,21,56,64,8,Sportivo Luqueño,2019 ~ 2024,active,2019,2024,CM,CM,Right,CM,175,71,325000,500,306000,3,2,1,,2019-01-01,5803.57
255179,R. Kawamoto,Riyo Kawamoto,Japan,19,56,70,14,Shimizu S-Pulse,2020 ~ 2022,active,2020,2022,"ST, CF",ST,Right,ST,178,70,350000,550,375000,4,2,1,,2020-01-16,6250.0
256755,M. Guillaume,Marc-Antoine Guillaume,France,24,56,61,5,USL Dunkerque,2018 ~ 2021,active,2018,2021,GK,GK,Right,GK,180,73,170000,700,164000,3,1,1,,2018-10-03,3035.71
238076,M. Bersano,Matt Bersano,United States,27,56,59,3,San Jose Earthquakes,2017 ~ 2020,active,2017,2020,GK,GK,Right,GK,185,83,140000,1000,122000,2,1,1,,2017-03-13,2500.0
240381,Z. Mohammed,Zehn Mohammed,England,20,56,68,12,Accrington Stanley,2017 ~ 2021,active,2017,2021,CB,CB,Right,CB,185,75,325000,700,293000,2,2,1,,2017-05-27,5803.57
245501,I. Olaofe,Isaac Olaofe,England,20,56,71,15,Millwall,2018 ~ 2021,active,2018,2021,ST,ST,Right,ST,178,82,350000,2000,505000,2,2,1,,2018-07-01,6250.0
255741,K. Kamiya,Kaito Kamiya,Japan,23,56,63,7,Kawasaki Frontale,2020 ~ 2022,active,2020,2022,"CB, CDM",CB,Right,CB,183,76,275000,2000,165000,2,2,1,,2020-02-01,4910.71
247550,M. Russell,Mark Russell,Scotland,24,56,63,7,Finn Harps,2019 ~ 2020,active,2019,2020,LWB,LWB,Left,LWB,178,70,275000,500,193000,3,2,1,,2019-01-25,4910.71
255998,J. Quiñónez,Joshué Quiñónez,Ecuador,19,56,67,11,Barcelona Sporting Club,2019 ~ 2024,active,2019,2024,CB,CB,Right,CAM,180,68,300000,500,329000,3,2,1,,2019-01-01,5357.14
245503,S. Janneh,Saikou Janneh,Gambia,20,56,71,15,Newport County,"Jun 30, 2021 On Loan",loan,2021,2021,ST,ST,Right,ST,184,69,350000,6000,0,3,2,1,,2018-05-18,6250.0
209652,T. McNamee,Tony McNamee,Republic of Ireland,26,56,56,0,Finn Harps,2019 ~ 2020,active,2019,2020,"LM, CM",LM,Right,LM,172,74,160000,500,155000,3,3,1,,2019-02-01,2857.14
258291,M. Llano,Manuel Llano,Argentina,20,56,65,9,Newell's Old Boys,2020 ~ 2023,active,2020,2023,CM,CM,Right,CAM,184,74,300000,2000,238000,3,2,1,,2020-08-01,5357.14
255365,E. Valencia,Esteban Valencia,Chile,20,56,70,14,Unión La Calera,2020 ~ 2024,active,2020,2024,CM,CM,Right,RM,176,68,350000,500,395000,3,2,1,,2020-08-13,6250.0
252923,E. Games,Edgar Games,Mexico,19,56,73,17,Santos Laguna,2019 ~ 2022,active,2019,2022,CM,CM,Right,CAM,179,72,375000,2000,442000,3,2,1,,2019-08-18,6696.43
257256,F. Brosowski,Fabian Brosowski,Germany,22,56,64,8,SC Verl,2017 ~ 2021,active,2017,2021,ST,ST,Left,ST,181,70,325000,500,215000,3,3,1,,2017-07-01,5803.57
255209,I. Vázquez,Ivo Vázquez,Mexico,19,56,66,10,Puebla FC,2020 ~ 2024,active,2020,2024,LB,LB,Left,LB,174,69,300000,700,247000,2,2,1,,2020-08-06,5357.14
243434,G. Tegue,Guillermo Tegue,Colombia,20,56,71,15,Independiente Medellín,2018 ~ 2020,active,2018,2020,CB,CB,Right,CB,186,73,325000,500,375000,3,2,1,,2018-09-24,5803.57
252906,H. Perritt,Harry Perritt,England,19,56,66,10,Accrington Stanley,2019 ~ 2021,active,2019,2021,RB,RB,Right,RB,185,70,300000,500,254000,2,2,1,,2019-07-01,5357.14
253418,L. Schleimer,Lukas Schleimer,Germany,20,56,71,15,1. FC Saarbrücken,"Jun 30, 2021 On Loan",loan,2021,2021,"CAM, CM",CAM,Right,CAM,180,73,350000,2000,0,3,3,1,,2019-09-21,6250.0
255722,S. Estacio,Silvano Estacio,Ecuador,18,56,70,14,Emelec,2020 ~ 2024,active,2020,2024,RM,RM,Right,RM,175,70,325000,500,527000,3,3,1,,2020-01-01,5803.57
258539,R. Riza,Robert Riza,Romania,21,56,68,12,Astra Giurgiu,2020 ~ 2021,active,2020,2021,RM,RM,Left,ST,183,77,350000,1000,248000,3,2,1,,2020-08-23,6250.0
243917,J. Gauci,Joe Gauci,Australia,19,56,70,14,Adelaide United,2020 ~ 2021,active,2020,2021,GK,GK,Right,GK,193,78,300000,500,300000,3,1,1,,2020-10-08,5357.14
243910,T. Coyle,Trae Coyle,England,19,56,74,18,Gillingham,"Jun 30, 2021 On Loan",loan,2021,2021,"RW, LW",RW,Right,RM,177,75,375000,7000,0,3,3,1,,2018-01-11,6696.43
255995,P. Ibáñez,Pedro Ibáñez,Peru,19,56,66,10,Melgar FBC,2020 ~ 2024,active,2020,2024,CB,CB,Right,CB,174,67,300000,500,306000,2,2,1,,2020-01-01,5357.14
254698,M. Márquez,Mauricio Márquez,Venezuela,19,56,67,11,Zamora FC,2019 ~ 2024,active,2019,2024,ST,ST,Right,ST,178,68,300000,500,353000,3,3,1,,2019-07-01,5357.14
254969,J. Leesley,Joe Leesley,England,26,56,56,0,Harrogate Town,2016 ~ 2022,active,2016,2022,"LM, LB",LM,Left,LM,182,70,160000,2000,175000,4,2,1,,2016-07-01,2857.14
239319,A. Bradley,Alex Bradley,Finland,21,56,71,15,Lincoln City,2019 ~ 2021,active,2019,2021,"RW, CM",RW,Right,RM,178,64,350000,2000,475000,3,3,1,,2019-07-24,6250.0
253432,R. Tapia,Rafael Tapia,Colombia,20,56,72,16,Deportivo Cali,2019 ~ 2024,active,2019,2024,ST,ST,Right,ST,165,62,375000,500,395000,2,2,1,,2019-08-01,6696.43
248013,M. Târșă,Marian Târșă,Romania,22,56,63,7,FC Botoşani,2018 ~ 2022,active,2018,2022,CM,CM,Right,CM,182,75,300000,2000,202000,2,2,1,,2018-06-30,5357.14
252878,R. Taylor,Richard Taylor,England,19,56,68,12,Southend United,2019 ~ 2021,active,2019,2021,CB,CB,Left,CB,189,74,325000,1000,273000,2,2,1,,2019-07-01,5803.57
232402,Kim Woo Suk,Woo Suk Kim,Korea Republic,23,56,65,9,Daegu FC,2016 ~ 2023,active,2016,2023,"CB, RM",CB,Right,CB,187,74,300000,1000,189000,2,2,1,,2016-01-01,5357.14
235218,M. Dinanga,Marcus Dinanga,England,23,56,63,7,Stevenage,2020 ~ 2022,active,2020,2022,ST,ST,Right,ST,180,78,300000,2000,254000,3,2,1,,2020-08-21,5357.14
255954,E. Pérez,Estiven Pérez,Paraguay,19,56,67,11,Club Guaraní,2018 ~ 2020,active,2018,2020,ST,ST,Right,ST,190,77,300000,500,353000,2,2,1,,2018-01-01,5357.14
253139,S. Pierotti,Santiago Pierotti,Argentina,19,56,71,15,Club Atlético Colón,2019 ~ 2021,active,2019,2021,CAM,CAM,Right,ST,187,82,350000,1000,404000,3,3,1,,2019-10-21,6250.0
251093,J. Longridge,Jackson Longridge,Scotland,25,56,61,5,Bradford City,2019 ~ 2021,active,2019,2021,LB,LB,Left,LB,183,68,200000,3000,201000,3,2,1,,2019-06-13,3571.43
255439,Y. Matsumura,Yuta Matsumura,Japan,19,56,70,14,Kashima Antlers,2020 ~ 2021,active,2020,2021,RM,RM,Right,RM,173,63,350000,950,356000,2,3,1,,2020-01-04,6250.0
254693,G. Tunjov,Georgi Tunjov,Estonia,19,56,73,17,SPAL,2019 ~ 2023,active,2019,2023,CM,CM,Left,CAM,182,72,375000,3000,461000,2,2,1,,2019-12-15,6696.43
231925,D. McGlade,Dylan McGlade,Republic of Ireland,25,56,59,3,Cork City,2020 ~ 2020,active,2020,2020,LW,LW,Right,RM,172,67,190000,700,179000,4,3,1,,2020-01-01,3392.86
257015,B. Doucouré,Boubacari Doucouré,France,21,56,65,9,FC Chambly Oise,2020 ~ 2022,active,2020,2022,CB,CB,Right,CB,192,80,300000,650,254000,2,2,1,,2020-06-28,5357.14
255717,J. Mero,John Mero,Ecuador,25,56,59,3,Emelec,2019 ~ 2024,active,2019,2024,GK,GK,Right,GK,187,84,150000,500,178000,2,1,1,,2019-01-01,2678.57
256759,A. Alkan,Akın Alkan,Turkey,30,56,56,0,Hatayspor,2016 ~ 2021,active,2016,2021,GK,GK,Right,GK,186,81,100000,2000,117000,3,1,1,,2016-07-15,1785.71
242165,R. Hauge,Runar Hauge,Norway,18,56,75,19,FK Bodø/Glimt,2017 ~ 2022,active,2017,2022,"LW, RW",LW,Right,CAM,175,70,350000,500,356000,2,2,1,,2017-09-01,6250.0
255693,A. Uzodimma,Anthony Uzodimma,Nigeria,21,56,65,9,Kayserispor,2019 ~ 2024,active,2019,2024,CDM,CDM,Right,CB,182,79,300000,2000,286000,3,2,1,,2019-08-16,5357.14
252390,M. Nilsson,Melker Nilsson,Sweden,20,56,70,14,Falkenbergs FF,2019 ~ 2021,active,2019,2021,"CB, CDM",CB,Right,CB,183,65,325000,500,356000,2,2,1,,2019-08-04,5803.57
258804,P. Ortiz,Pablo Ortiz,Colombia,20,56,66,10,América de Cali,2020 ~ 2024,active,2020,2024,CB,CB,Right,CB,175,70,300000,500,208000,2,2,1,,2020-07-01,5357.14
252404,N. Sullivan,Nick Sullivan,Australia,22,56,66,10,Western Sydney Wanderers,2019 ~ 2020,active,2019,2020,"CM, CDM",CM,Right,CDM,188,77,325000,1000,203000,2,2,1,,2019-08-05,5803.57
245509,J. Cavallo,Joshua Cavallo,Australia,20,55,68,13,Western United FC,2019 ~ 2020,active,2019,2020,CM,CM,Left,CDM,170,62,300000,500,281000,3,2,1,,2019-06-01,5454.55
256039,J. Perez,Jonathan Perez,Mexico,17,55,75,20,LA Galaxy,2020 ~ 2024,active,2020,2024,RM,RM,Left,LM,167,61,350000,500,400000,3,2,1,,2020-02-21,6363.64
236328,R. German,Ricardo German,England,21,55,68,13,Crawley Town,2019 ~ 2022,active,2019,2022,ST,ST,Right,ST,183,79,325000,1000,380000,2,2,1,,2019-01-01,5909.09
246158,M. Hermansen,Mads Hermansen,Denmark,19,55,71,16,Brøndby IF,2018 ~ 2024,active,2018,2024,GK,GK,Right,GK,187,78,300000,900,263000,2,1,1,,2018-10-07,5454.55
245033,T. Roberts,Thomas Roberts,United States,19,55,74,19,FC Dallas,2018 ~ 2020,active,2018,2020,CAM,CAM,Left,CAM,181,68,325000,750,361000,3,2,1,,2018-07-25,5909.09
256041,J. de Souza,Jefferson de Souza,Norway,24,55,58,3,Viking FK,2020 ~ 2020,active,2020,2020,"LW, RW",LW,Right,RM,175,68,170000,800,133000,3,3,1,,2020-02-06,3090.91
226859,J. Thomson,Joe Thomson,Scotland,23,55,64,9,Derry City,2020 ~ 2021,active,2020,2021,"CAM, CM",CAM,Right,CAM,178,68,275000,550,210000,3,2,1,,2020-07-02,5000.0
208932,A. Al Shammari,Abdullah Al Shammari,Saudi Arabia,28,55,57,2,Abha Club,2020 ~ 2022,active,2020,2022,GK,GK,Right,GK,186,83,110000,2000,121000,3,1,1,,2020-08-15,2000.0
